id,target,dominant_prediction,correct_models,total_models,correct_ratio,majority_count,confidence,majority_correct,pred_SVC_s42,correct_SVC_s42,pred_SVC_s123,correct_SVC_s123,pred_SVC_s2026,correct_SVC_s2026,pred_CatBoost_s42,correct_CatBoost_s42,pred_CatBoost_s123,correct_CatBoost_s123,pred_CatBoost_s2026,correct_CatBoost_s2026,pred_RF_s42,correct_RF_s42,pred_RF_s123,correct_RF_s123,pred_RF_s2026,correct_RF_s2026,pred_ET_s42,correct_ET_s42,pred_ET_s123,correct_ET_s123,pred_ET_s2026,correct_ET_s2026,pred_HGB_s42,correct_HGB_s42,pred_HGB_s123,correct_HGB_s123,pred_HGB_s2026,correct_HGB_s2026,category
2755,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,EASY_CORRECT
2756,2,0,4,15,0.26666666666666666,6,0.4,0,2,1,2,1,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,UNCERTAIN
2757,3,3,12,15,0.8,12,0.8,1,2,0,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2758,2,1,0,15,0.0,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,CONSISTENTLY_WRONG
2759,0,0,7,15,0.4666666666666667,7,0.4666666666666667,1,1,0,2,0,0,1,0,1,0,1,0,1,3,0,3,0,3,0,3,0,3,0,3,0,0,1,0,1,0,1,UNCERTAIN
2760,2,0,0,15,0.0,14,0.9333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
2761,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,EASY_CORRECT
2762,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,EASY_CORRECT
2763,2,2,13,15,0.8666666666666667,13,0.8666666666666667,1,1,0,2,1,1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,EASY_CORRECT
2764,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2765,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2766,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2767,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,3,0,1,1,2,0,2,0,1,1,1,1,1,1,1,1,BORDERLINE_CORRECT
2768,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2769,3,2,7,15,0.4666666666666667,7,0.4666666666666667,0,2,0,3,1,3,1,3,1,3,1,3,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,UNCERTAIN
2770,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2771,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
2772,2,3,4,15,0.26666666666666666,11,0.7333333333333333,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,UNCERTAIN
2773,1,1,9,15,0.6,9,0.6,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,BORDERLINE_CORRECT
2774,1,3,1,15,0.06666666666666667,7,0.4666666666666667,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,3,0,3,0,3,0,1,1,2,0,2,0,CONSISTENTLY_WRONG
2775,3,0,0,15,0.0,14,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CONSISTENTLY_WRONG
2776,1,2,1,15,0.06666666666666667,7,0.4666666666666667,0,0,0,3,0,2,0,2,0,1,1,2,0,2,0,2,0,3,0,2,0,3,0,3,0,2,0,0,0,0,0,CONSISTENTLY_WRONG
2777,2,3,1,15,0.06666666666666667,11,0.7333333333333333,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,CONSISTENTLY_WRONG
2778,0,0,8,15,0.5333333333333333,8,0.5333333333333333,1,0,1,0,1,0,1,0,1,1,0,0,1,2,0,2,0,2,0,2,0,2,0,2,0,0,1,0,1,0,1,BORDERLINE_CORRECT
2779,1,0,7,15,0.4666666666666667,7,0.4666666666666667,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,0,1,1,UNCERTAIN
2780,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,1,0,1,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0,2,0,2,0,BORDERLINE_CORRECT
2781,2,3,4,15,0.26666666666666666,8,0.5333333333333333,0,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,3,0,2,1,1,0,1,0,1,0,UNCERTAIN
2782,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2783,1,2,3,15,0.2,6,0.4,0,2,0,2,0,2,0,3,0,3,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,1,1,3,0,1,1,UNCERTAIN
2784,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2785,3,3,12,15,0.8,12,0.8,1,2,0,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,EASY_CORRECT
2786,1,2,3,15,0.2,8,0.5333333333333333,0,2,0,2,0,2,0,2,0,3,0,1,1,3,0,2,0,3,0,2,0,2,0,1,1,2,0,3,0,1,1,UNCERTAIN
2787,1,1,11,15,0.7333333333333333,11,0.7333333333333333,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,BORDERLINE_CORRECT
2788,1,3,0,15,0.0,13,0.8666666666666667,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,3,0,3,0,2,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
2789,2,3,3,15,0.2,9,0.6,0,3,0,3,0,1,0,1,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0,2,1,2,1,UNCERTAIN
2790,1,2,0,15,0.0,9,0.6,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
2791,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,EASY_CORRECT
2792,1,2,0,15,0.0,12,0.8,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
2793,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0,1,0,3,1,1,0,1,0,1,0,3,1,3,1,3,1,BORDERLINE_CORRECT
2794,1,2,0,15,0.0,15,1.0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
2795,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,3,0,1,0,3,0,1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,BORDERLINE_CORRECT
2796,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2797,3,1,0,15,0.0,8,0.5333333333333333,0,2,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,CONSISTENTLY_WRONG
2798,3,2,2,15,0.13333333333333333,13,0.8666666666666667,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,1,2,0,3,1,2,0,2,0,2,0,CONSISTENTLY_WRONG
2799,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2800,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,3,0,3,0,3,0,3,0,2,1,3,0,2,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,3,0,BORDERLINE_CORRECT
2801,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2802,2,1,5,15,0.3333333333333333,5,0.3333333333333333,0,3,0,3,0,1,0,1,0,1,0,0,0,2,1,2,1,1,0,2,1,2,1,2,1,0,0,1,0,0,0,UNCERTAIN
2803,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,0,1,1,0,0,BORDERLINE_CORRECT
2804,1,0,2,15,0.13333333333333333,13,0.8666666666666667,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
2805,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0,2,1,2,1,BORDERLINE_CORRECT
2806,0,0,9,15,0.6,9,0.6,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0,1,0,0,1,1,0,0,1,0,1,0,1,BORDERLINE_CORRECT
2807,3,3,12,15,0.8,12,0.8,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,EASY_CORRECT
2808,1,1,12,15,0.8,12,0.8,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,EASY_CORRECT
2809,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2810,1,2,1,15,0.06666666666666667,10,0.6666666666666666,0,2,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,1,1,0,0,2,0,3,0,3,0,CONSISTENTLY_WRONG
2811,2,3,3,15,0.2,12,0.8,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,3,0,2,1,UNCERTAIN
2812,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2813,3,2,1,15,0.06666666666666667,8,0.5333333333333333,0,2,0,3,1,2,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,CONSISTENTLY_WRONG
2814,2,3,2,15,0.13333333333333333,7,0.4666666666666667,0,3,0,1,0,2,1,1,0,1,0,1,0,3,0,2,1,3,0,3,0,3,0,3,0,1,0,3,0,1,0,CONSISTENTLY_WRONG
2815,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,1,1,1,1,2,0,1,1,1,1,0,0,2,0,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,BORDERLINE_CORRECT
2816,0,0,9,15,0.6,9,0.6,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,BORDERLINE_CORRECT
2817,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2818,1,1,9,15,0.6,9,0.6,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,BORDERLINE_CORRECT
2819,0,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
2820,1,0,5,15,0.3333333333333333,7,0.4666666666666667,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,2,0,0,0,1,1,0,0,1,1,2,0,0,0,UNCERTAIN
2821,0,0,9,15,0.6,9,0.6,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,BORDERLINE_CORRECT
2822,2,3,3,15,0.2,9,0.6,0,3,0,2,1,3,0,3,0,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,UNCERTAIN
2823,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,EASY_CORRECT
2824,1,0,3,15,0.2,12,0.8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
2825,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2826,2,2,8,15,0.5333333333333333,8,0.5333333333333333,1,1,0,1,0,1,0,2,1,1,0,2,1,2,1,2,1,0,0,2,1,2,1,2,1,2,1,1,0,1,0,BORDERLINE_CORRECT
2827,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2828,2,3,2,15,0.13333333333333333,11,0.7333333333333333,0,1,0,2,1,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,CONSISTENTLY_WRONG
2829,1,0,6,15,0.4,7,0.4666666666666667,0,2,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,UNCERTAIN
2830,2,1,7,15,0.4666666666666667,7,0.4666666666666667,0,1,0,2,1,3,0,2,1,2,1,2,1,1,0,1,0,1,0,2,1,2,1,2,1,1,0,1,0,1,0,UNCERTAIN
2831,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2832,2,2,9,15,0.6,9,0.6,1,3,0,2,1,2,1,3,0,2,1,2,1,2,1,1,0,2,1,2,1,1,0,2,1,3,0,2,1,3,0,BORDERLINE_CORRECT
2833,3,1,4,15,0.26666666666666666,6,0.4,0,2,0,2,0,2,0,1,0,1,0,1,0,2,0,2,0,3,1,3,1,3,1,3,1,1,0,1,0,1,0,UNCERTAIN
2834,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2835,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2836,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2837,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,BORDERLINE_CORRECT
2838,3,3,12,15,0.8,12,0.8,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,3,1,1,0,3,1,3,1,3,1,EASY_CORRECT
2839,3,0,4,15,0.26666666666666666,6,0.4,0,2,0,3,1,2,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,UNCERTAIN
2840,3,2,7,15,0.4666666666666667,8,0.5333333333333333,0,2,0,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,2,0,UNCERTAIN
2841,2,2,10,15,0.6666666666666666,10,0.6666666666666666,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,1,2,1,2,1,BORDERLINE_CORRECT
2842,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,3,1,3,1,3,1,2,0,1,0,2,0,3,1,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,BORDERLINE_CORRECT
2843,3,1,1,15,0.06666666666666667,8,0.5333333333333333,0,2,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,3,1,2,0,1,0,CONSISTENTLY_WRONG
2844,2,1,6,15,0.4,9,0.6,0,1,0,2,1,2,1,1,0,1,0,1,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,UNCERTAIN
2845,3,2,2,15,0.13333333333333333,11,0.7333333333333333,0,3,1,3,1,2,0,1,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
2846,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2847,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,3,1,EASY_CORRECT
2848,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2849,2,1,3,15,0.2,7,0.4666666666666667,0,1,0,1,0,1,0,1,0,1,0,2,1,3,0,3,0,3,0,3,0,2,1,3,0,1,0,1,0,2,1,UNCERTAIN
2850,1,2,2,15,0.13333333333333333,9,0.6,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,0,2,0,1,1,0,0,0,0,2,0,0,0,2,0,CONSISTENTLY_WRONG
2851,0,2,2,15,0.13333333333333333,7,0.4666666666666667,0,2,0,1,0,2,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,2,0,2,0,CONSISTENTLY_WRONG
2852,2,1,0,15,0.0,13,0.8666666666666667,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
2853,0,0,12,15,0.8,12,0.8,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2854,2,3,5,15,0.3333333333333333,9,0.6,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,2,1,3,0,1,0,3,0,2,1,3,0,3,0,3,0,UNCERTAIN
2855,2,2,10,15,0.6666666666666666,10,0.6666666666666666,1,2,1,2,1,2,1,2,1,1,0,2,1,2,1,2,1,2,1,3,0,2,1,2,1,0,0,1,0,0,0,BORDERLINE_CORRECT
2856,3,0,0,15,0.0,11,0.7333333333333333,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CONSISTENTLY_WRONG
2857,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2858,3,2,3,15,0.2,12,0.8,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,UNCERTAIN
2859,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
2860,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2861,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2862,1,3,0,15,0.0,8,0.5333333333333333,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,CONSISTENTLY_WRONG
2863,3,2,3,15,0.2,10,0.6666666666666666,0,3,1,2,0,2,0,2,0,3,1,2,0,1,0,2,0,2,0,3,1,2,0,2,0,1,0,2,0,2,0,UNCERTAIN
2864,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2865,1,2,1,15,0.06666666666666667,12,0.8,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,1,1,2,0,CONSISTENTLY_WRONG
2866,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,1,0,1,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2867,1,1,15,15,1.0,15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
2868,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,3,1,EASY_CORRECT
2869,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,0,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,BORDERLINE_CORRECT
2870,1,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
2871,0,0,7,15,0.4666666666666667,7,0.4666666666666667,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,0,1,0,2,0,2,0,1,0,0,1,1,0,0,1,UNCERTAIN
2872,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2873,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2874,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,BORDERLINE_CORRECT
2875,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,EASY_CORRECT
2876,2,3,1,15,0.06666666666666667,12,0.8,0,3,0,3,0,3,0,1,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,CONSISTENTLY_WRONG
2877,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BORDERLINE_CORRECT
2878,2,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
2879,1,2,0,15,0.0,9,0.6,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,2,0,3,0,CONSISTENTLY_WRONG
2880,3,2,6,15,0.4,6,0.4,0,2,0,2,0,2,0,3,1,3,1,3,1,1,0,2,0,2,0,1,0,2,0,1,0,3,1,3,1,3,1,UNCERTAIN
2881,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
2882,1,1,9,15,0.6,9,0.6,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,BORDERLINE_CORRECT
2883,3,2,4,15,0.26666666666666666,11,0.7333333333333333,0,2,0,2,0,2,0,3,1,3,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,3,1,2,0,2,0,UNCERTAIN
2884,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2885,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2886,2,1,0,15,0.0,12,0.8,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
2887,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2888,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
2889,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
2890,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,2,0,EASY_CORRECT
